12/07/2020, 16:00:24	12/07/2020, 14:55:00	Businesswire IPO	Docebo Announces Closing of Initial Public Offering in the United States and Public Offering in Canada	http://www.businesswire.com/news/home/20201207005621/en/Docebo-Announces-Closing-of-Initial-Public-Offering-in-the-United-States-and-Public-Offering-in-Canada/	TORONTO--(BUSINESS WIRE)--Docebo Inc. (“Docebo” or the “Company”) (TSX:DCBO) today announced the closing of its previously-announced marketed public offering of common shares in the United States and Canada. A total of 3,450,000 common shares of Docebo were sold, including 450,000 common shares following the exercise in full by the underwriters of their over-allotment option, at a price of US$48.00 per share, for gross proceeds to the Company of US$165.6 million. Docebo expects that the net pro	(IPOs)	Not Computed	('Docebo', 'NORP')('the United States', 'GPE')('Canada', 'GPE')	-
12/07/2020, 16:00:24	12/07/2020, 12:40:00	Businesswire IPO	Wish Announces Launch of Initial Public Offering	http://www.businesswire.com/news/home/20201207005488/en/Wish-Announces-Launch-of-Initial-Public-Offering/	SAN FRANCISCO--(BUSINESS WIRE)--ContextLogic Inc. (d/b/a “Wish”) today announced that it has launched the roadshow for the initial public offering of its Class A common stock. Wish is offering 46,000,000 shares of its Class A common stock. The initial public offering price is expected to be between $22.00 and $24.00 per share, before underwriting discounts and commissions. In addition, Wish expects to grant the underwriters a 30-day option to purchase up to an additional 6,900,000 shares of its	(IPOs)	Not Computed		-
12/07/2020, 16:00:25	12/07/2020, 14:34:00	Businesswire Divestiture	JCPenney’s Retail and Operating Assets to Exit Chapter 11	http://www.businesswire.com/news/home/20201207005595/en/JCPenney%E2%80%99s-Retail-and-Operating-Assets-to-Exit-Chapter-11/	PLANO, Texas--(BUSINESS WIRE)--JCPenney’s retail and operating assets to exit Chapter 11 as the Company continues to serve customers under the JCPenney banner.	(Bankruptcy)	Not Computed	('JCPenney', 'ORG')('Exit Chapter 11', 'PRODUCT')	-
12/07/2020, 16:00:26	12/07/2020, 17:39:03	Techcruch	The IPO market looks hot as Airbnb and C3.ai raise price targets	http://feedproxy.google.com/~r/Techcrunch/~3/QhTpAHmg3Hs/	So much for a December slowdown — this morning, Airbnb and C3.ai raised their IPO price ranges and we got early pricing information from Upstart and Wish.	(Funding /IPOs)	Not Computed	('Airbnb', 'GPE')('C3.ai', 'GPE')	-
12/07/2020, 16:00:32	12/07/2020, 20:54:01	BusinessJournal	JCPenney to exit bankruptcy by mid-2021 upon approval of sale	https://www.bizjournals.com/dallas/news/2020/12/07/jcpenney-exit-bankruptcy.html?ana=brss_1028	The previously announced sale was confirmed.	(Possible_M&A /Bankruptcy)	Not Computed	('JCPenney', 'ORG')('mid-2021', 'DATE')	-
12/07/2020, 16:00:32	12/07/2020, 20:50:01	BusinessJournal	Wish is banking on an early Christmas gift with a $1.27 billion IPO	https://www.bizjournals.com/sanfrancisco/news/2020/12/07/wish-is-banking-on-an-early-christmas-gift.html?ana=brss_1028	The e-commerce marketplace platform startup is the latest Bay Area company to hit the IPO investor roadshow, as the busy holiday season gears up.	(IPOs)	Not Computed	('$1.27 billion', 'MONEY')	-
12/07/2020, 16:00:32	12/07/2020, 19:37:37	BusinessJournal	The Funded: Coursera, Intapp may join the IPO parade next year	https://www.bizjournals.com/sanjose/news/2020/12/07/2-bay-area-companies-test-waters-for-an-ipo.html?ana=brss_1028	Several Bay Area companies set price targets for what may be the busiest December for IPOs here, while others are exploring making their Wall Street debuts next year.	(Funding /IPOs)	Not Computed	('Coursera', 'PERSON')('Intapp', 'ORG')('next year', 'DATE')	-
12/07/2020, 16:00:32	12/07/2020, 19:12:26	BusinessJournal	Airbnb boosts IPO targets, could be valued as high as $42B	https://www.bizjournals.com/sanjose/news/2020/12/07/airbnb-ipo-tweaks-numbers-raises-demand-questions.html?ana=brss_1028	When it goes public later this week, its valuation could be as high as $42 billion, making it the most highly valued alumnus of the Mountain View-based Y Combinator accelerator program.	(IPOs)	Not Computed	('Airbnb', 'GPE')('as high as $42B', 'MONEY')	-
12/07/2020, 16:00:32	12/07/2020, 19:06:17	BusinessJournal	Silicon Valley startup Upstart doubling its Short North office after upcoming IPO	https://www.bizjournals.com/columbus/news/2020/12/07/silicon-valley-based-upstart-doubling-columbus-hq2.html?ana=brss_1028	A Silicon Valley consumer lending startup heading for an IPO plans to double its "HQ2" office in Columbus to 500 jobs.	(IPOs)	Not Computed	('Silicon Valley', 'LOC')('Short North', 'ORG')	-
12/07/2020, 16:00:32	12/07/2020, 16:38:45	BusinessJournal	Billionaire Siebel's C3.ai boosts IPO targets 12%, hopes to raise up to $677M	https://www.bizjournals.com/sanfrancisco/news/2020/12/07/c3ai-boosts-ipo-targets-12.html?ana=brss_1028	The Redwood City software company's Wall Street debut comes amid a flood of IPOs planned by Bay Area companies in what may be the busiest December ever.	(Funding /IPOs)	Not Computed	("Billionaire Siebel's", 'PERSON')('12%', 'PERCENT')('up to $677', 'MONEY')	-
12/07/2020, 16:00:32	12/07/2020, 16:33:55	BusinessJournal	Airbnb boosts IPO pricing range	https://www.bizjournals.com/sanfrancisco/news/2020/12/07/airbnb-ipo-tweaks-numbers-raises-demand-questions.html?ana=brss_1028	When it goes public later this week, its valuation could be as high as $42 billion.	(IPOs)	Not Computed	('Airbnb', 'GPE')	-
12/07/2020, 16:00:32	12/07/2020, 15:36:35	BusinessJournal	Billionaire Siebel's C3.ai boosts IPO targets 12%, hopes to raise up to $677M	https://www.bizjournals.com/sanjose/news/2020/12/07/c3ai-boosts-ipo-targets-12.html?ana=brss_1028	The Redwood City software company's Wall Street debut comes amid a flood of IPOs planned by Bay Area companies in what may be the busiest December ever.	(Funding /IPOs)	Not Computed	("Billionaire Siebel's", 'PERSON')('12%', 'PERCENT')('up to $677', 'MONEY')	-
12/07/2020, 16:00:32	12/07/2020, 14:40:18	BusinessJournal	Francesca's files Chapter 11 bankruptcy, plans to sell to investor	https://www.bizjournals.com/bizwomen/news/latest-news/2020/12/francescas-files-chapter-11-bankruptcy-plans-to.html?ana=brss_1028	The company previously announced plans to close 140 stores.	(Bankruptcy)	Not Computed	('Francesca', 'PERSON')('Chapter 11', 'LAW')	-
12/07/2020, 16:00:32	12/07/2020, 14:29:05	BusinessJournal	Superior Energy Services files Chapter 11 bankruptcy to restructure	https://www.bizjournals.com/houston/news/2020/12/07/superior-energy-services-chapter-11-bankruptcy.html?ana=brss_1028	Superior, which provides completion and production services and equipment to companies in the oil and gas business, has been planning to file for bankruptcy since at least September.	(Bankruptcy)	Not Computed	('Superior Energy Services', 'ORG')('Chapter 11', 'LAW')	-
12/07/2020, 16:00:32	12/07/2020, 10:55:00	BusinessJournal	Milwaukee-area Anytime Fitness franchisee files for Chapter 11	https://www.bizjournals.com/twincities/news/2020/12/07/milwaukee-area-anytime-fitness-franchisee-files.html?ana=brss_1028	The Anytime Fitness chain is franchised by Woodbury-based Self Esteem Brands LLC, which has franchisees operating the 24-hour gyms worldwide.	(Bankruptcy)	Not Computed	('Milwaukee', 'GPE')('Anytime Fitness', 'ORG')('Chapter 11', 'LAW')	-
12/07/2020, 16:00:32	12/04/2020, 21:08:31	BusinessJournal	The week in Valley bankruptcies: Taxman CPAS files Chapter 7	https://www.bizjournals.com/phoenix/news/2020/12/04/the-week-in-bankruptcies-taxman-cpas-pc.html?ana=brss_1028	For the year, Phoenix has recorded 73 business bankruptcy filings.	(Bankruptcy)	Not Computed	('The week', 'DATE')('Valley', 'LOC')('Taxman CPAS', 'LOC')('Chapter 7', 'LAW')	-
12/07/2020, 16:00:49	12/07/2020, 07:30:38	PEHub	SPAC Capitol Investment Corp V raises $345m in IPO	https://www.pehub.com/spac-capitol-investment-corp-v-raises-345m-in-ipo/	Capitol Investment Corp raised $1.53 billion across five SPACs since 2007 and closed four SPAC mergers.	(Funding /Possible_Funding /IPOs)	Not Computed	('SPAC Capitol Investment Corp', 'ORG')('$345m', 'MONEY')	-
12/07/2020, 16:00:58	12/03/2020, 11:28:07	PEHub	Highland Transcend debuts IPO	https://www.pehub.com/highland-transcend-debuts-ipo/	Highland Transcend Partners I Corp, a tech-focused blank check company, has raised $275 million for its IPO after pricing its 27.5 million shares at $10 per share.	(IPOs)	Not Computed	('Highland Transcend', 'PERSON')	-
12/07/2020, 16:01:02	12/03/2020, 09:33:44	PEHub	EQT-backed Certara sets IPO pricing terms	https://www.pehub.com/eqt-backed-certara-sets-ipo-pricing-terms/	Certara Inc, a provider of biosimulation software, has priced its IPO of 24.39 million shares at a price range between $19 and $22 per share.	(IPOs)	Not Computed	('Certara', 'GPE')	-
12/07/2020, 16:01:11	12/07/2020, 16:01:11	Fortune	 Coursera, a Mountain View, Calif.-based online education company, is considering an IPO in 2021 that could value it around $5 billion, per Bloomberg. Its investors include NEA and Kleiner Perkins. Read more.	https://www.bloomberg.com/news/articles/2020-12-04/online-education-firm-coursera-is-said-to-weigh-2021-ipo		(IPOs)	Not Computed	('Coursera', 'PERSON')('Mountain View', 'GPE')('2021', 'DATE')('around $5 billion', 'MONEY')('Bloomberg', 'GPE')('NEA', 'ORG')('Kleiner Perkins', 'PERSON')	-
12/07/2020, 16:01:11	12/07/2020, 16:01:11	Fortune	 Intapp, a Palo Alto-based provider of software to capital markets firms, is preparing for a 2021 IPO. Temasek and Great Hill Partners back the firm. Read more.	https://www.bloomberg.com/news/articles/2020-12-05/software-firm-intapp-is-said-to-pick-banks-for-2021-ipo?srnd=deals		(IPOs)	Not Computed	('Palo Alto', 'GPE')('2021', 'CARDINAL')('Great Hill Partners', 'ORG')	-
12/07/2020, 16:01:43	09/25/2020, 00:00:00	PEProfessional	Paul Hastings Sees Active IPO Market	https://peprofessional.com/2020/09/paul-hastings-sees-active-ipo-market/	While the U.S. IPO market ground to a halt this spring due to the outbreak of the COVID-19 pandemic, beginning in May the market came roaring back, allowing companies with IPO plans in the pipeline before the start of the pandemic to access the market. The summer resurgence has set the stage for an active […]	(IPOs)	Not Computed	('Paul Hastings', 'PERSON')	-
12/07/2020, 16:01:56	11/30/2020, 00:00:00	Crunchbase News-Business	DoorDash Sets IPO Price Range, Could See Valuation Of $30B	https://news.crunchbase.com/news/doordash-prices-ipo-could-see-valuation-of-30b/	DoorDash's post-IPO valuation will nearly double from June.	(IPOs)	Not Computed	('30B', 'MONEY')	-
12/07/2020, 16:01:56	11/20/2020, 00:00:00	Crunchbase News-Business	Wish Files For IPO Citing Losses, Revenue Growth Due To COVID-19	https://news.crunchbase.com/news/wish-files-for-ipo-citing-losses-revenue-growth-due-to-covid-19/	Wish revealed in its IPO filing that it is quite cash wealthy, with about $1.1 billion in cash, cash equivalents and marketable securities.	(IPOs)	Not Computed	('Files For IPO Citing', 'PERSON')	-
12/07/2020, 16:01:57	12/07/2020, 00:00:00	Crunchbase News-Venture	The Briefing: Catawiki Raises $182M, Airbnb Eyes Upsized IPO Range, And More	https://news.crunchbase.com/news/briefing-12-7-20/	When Wish begins trading, it has the potential to be valued at approximately $13.5 billion.	(Funding /IPOs)	Not Computed	('Catawiki Raises', 'ORG')	-
12/07/2020, 16:01:57	12/04/2020, 00:00:00	Crunchbase News-Venture	The Briefing: DoorDash Boosts IPO Range, DOJ Sues Facebook Over H1-B Practices, And More	https://news.crunchbase.com/news/briefing-12-4-20/	Crunchbase News' top picks of the news to stay current in the VC and startup world.	(IPOs)	Not Computed		-
12/07/2020, 16:01:58	11/02/2020, 00:00:00	Crunchbase News-Liquidity	Unicorns Get More Magical: 2020 Cohort Shows Huge Increase In Valuation On IPO Day	https://news.crunchbase.com/news/unicorns-get-more-magical-2020/	The initial public offering markets have opened up for high-growth tech companies, but most of those filing have been revenue-losing tech companies...	(IPOs)	Not Computed	('2020', 'DATE')	-
12/07/2020, 16:01:58	10/26/2020, 00:00:00	Crunchbase News-Liquidity	This Startup Says Investors Are Most Eager to See These Companies IPO	https://news.crunchbase.com/news/this-startup-says-investors-are-most-eager-to-see-these-companies-ipo/	Stock option-focused platform EquityBee has polled its 5,000-member investor community to put together a pre-IPO “wish list” of companies it wants to...	(IPOs)	Not Computed		-
12/07/2020, 16:01:58	12/07/2020, 00:00:00	Crunchbase News-Public	Wish Sets IPO Price Range	https://news.crunchbase.com/news/wish-sets-ipo-price-range/	The company has set an increased price range of between $56 and $60 per share, up from $44 to $50.	(IPOs)	Not Computed		-
12/07/2020, 16:01:58	11/13/2020, 00:00:00	Crunchbase News-Public	DoorDash’s IPO Filing Reveals Revenue, Losses, Market Share	https://news.crunchbase.com/news/doordashs-ipo-filing-reveals-revenue-losses-market-share/	The filing reveals a 226 percent increase in revenue over the past nine months, largely driven by the global pandemic.	(IPOs)	Not Computed		-
12/07/2020, 16:01:58	11/06/2020, 00:00:00	Crunchbase News-Public	Lending Platform Upstart’s IPO Filing Reveals Earnings, Ownership	https://news.crunchbase.com/news/inside-upstarts-s-1-earnings-ownership/	Upstart intends to raise $100 million.	(Possible_M&A /IPOs)	Not Computed		-
12/07/2020, 16:01:58	11/05/2020, 00:00:00	Crunchbase News-Public	Airbnb Lines Up Public IPO Filing For 2020 Debut	https://news.crunchbase.com/news/airbnb-ipo-filing/	Airbnb reportedly plans to set an IPO price range and launch an investor roadshow in December, subject to market conditions.	(IPOs)	Not Computed	('Airbnb', 'GPE')('2020', 'DATE')	-
