11/16/2020, 15:44:51	11/16/2020, 20:41:16	FinSME	Nymbl Science Raises $4M in Series A Funding	https://www.finsmes.com/2020/11/nymbl-science-raises-4m-in-series-a-funding.html	Nymbl Science, a Denver, CO-based provider of a fall prevention solution in the healthcare space, closed a $4m Series A funding round. The round was led by Cobalt Ventures, LLC, the investment arm of Blue Cross and Blue Shield of Kansas City, with additional participation from other investors. The proceeds will enable the expansion, support [&#8230;]The post Nymbl Science Raises $4M in Series A Funding appeared first on FinSMEs.	(Funding)	Not Computed	('Nymbl Science Raises', 'ORG')('$4M', 'MONEY')	-
11/16/2020, 15:44:51	11/16/2020, 20:11:16	FinSME	Mastercard Receives Approval On Finicity Acquisition	https://www.finsmes.com/2020/11/mastercard-receives-approval-on-finicity-acquisition.html	Mastercard (NYSE: MA) was notified that the Department of Justice completed its review of the planned acquisition of Finicity, a provider of real-time access to financial data and insights, and has cleared it to move forward. The US$825m acquisition of Finicity accelerates Mastercard&#8217;s open banking strategy and strengthens its ability to offer consumers and businesses more [&#8230;]The post Mastercard Receives Approval On Finicity Acquisition appeared first on FinSMEs.	(M&A)	Not Computed	('Mastercard Receives', 'PERSON')	-
11/16/2020, 15:44:51	11/16/2020, 17:02:09	FinSME	Nereid Therapeutics Raises $50M in Series A Funding	https://www.finsmes.com/2020/11/nereid-therapeutics-raises-50m-in-series-a-funding.html	Nereid Therapeutics, a Boston, MA-based company dedicated to discovering new disease treatments by applying research and technologies in biomolecular condensates, raised $50m in Series A funding. Apple Tree Partners (ATP), a life sciences venture firm, created Nereid with Clifford P. Brangwynne, Ph.D., professor in the Department of Chemical and Biological Engineering at Princeton University and an investigator at the [&#8230;]The post Nereid Therapeutics Raises $50M in Series A Funding appeared first on FinSMEs.	(Funding)	Not Computed	('Nereid Therapeutics Raises', 'PERSON')	-
11/16/2020, 15:44:51	11/16/2020, 16:36:37	FinSME	Atlas Venture Adds Rajesh Devraj as Venture Partner	https://www.finsmes.com/2020/11/atlas-venture-adds-rajesh-devraj-as-venture-partner.html	Atlas Venture, a Cambridge, Mass.-based early stage venture capital firm investing in biotech innovation, added Rajesh (Raj) Devraj, PhD, to a venture partner role. Devraj will be working with the Atlas team to identify and execute upon compelling opportunities for new biotechnology company creation. With Atlas, Devraj co-founded and served as chief scientific officer of [&#8230;]The post Atlas Venture Adds Rajesh Devraj as Venture Partner appeared first on FinSMEs.	(No Keywords detect)	(Funding)	('Atlas Venture', 'PERSON')('Rajesh Devraj', 'PERSON')	-
11/16/2020, 15:44:51	11/16/2020, 16:21:57	FinSME	Adagio Medical Raises $42.5M In Series E Funding	https://www.finsmes.com/2020/11/adagio-medical-raises-42-5m-in-series-e-funding.html	Adagio Medical, Inc., a Laguna Hills, Calif.-based provider of treatments for atrial fibrillation (AF) and ventricular tachycardia (VT), and developer of the Continuous Lesion Ablation System (iCLAS™), closed a $42.5m Series E equity financing.  Backers included new investors ArrowMark Partners, RA Capital Management and Perceptive Advisors, who joined existing investors including JMR Capital and Fjord Ventures. Tuan Huynh of ArrowMark [&#8230;]The post Adagio Medical Raises $42.5M In Series E Funding appeared first on FinSMEs.	(Funding)	Not Computed	('Adagio Medical Raises', 'ORG')('$42.5M', 'MONEY')	-
11/16/2020, 15:44:51	11/16/2020, 15:52:36	FinSME	AliveCor Closes $65M Series E Funding Round	https://www.finsmes.com/2020/11/alivecor-closes-65m-series-e-funding-round.html	AliveCor, a Mountain View, CA-based AI-based personal ECG technology and provider of enterprise cardiology solutions, raised $65m in Series E financing. The round was led by existing investors OMRON, Khosla Ventures, WP Global Partners, Qualcomm Ventures and Bold Capital Partners.  The company intends to use the funds to accelerate growth of its remote cardiology platform [&#8230;]The post AliveCor Closes $65M Series E Funding Round appeared first on FinSMEs.	(Possible_Funding)	Not Computed	('AliveCor', 'ORG')('$65', 'MONEY')	-
11/16/2020, 15:44:51	11/16/2020, 15:18:05	FinSME	Zeotap Raises Additional $18.5M; Extends Series C to $60.5M	https://www.finsmes.com/2020/11/zeotap-raises-additional-18-5m-extends-series-c-to-60-5m.html	Zeotap, a Berlin, Germany-based provider of a customer intelligence platform (CIP) for brands to understand their customers and predict behaviors, raised an $18.5m extension to its Series C funding round. SignalFire made the investment from the firm’s Breakout Fund for growth-stage companies. It is an addition to the $42m announced earlier this year, bringing the total [&#8230;]The post Zeotap Raises Additional $18.5M; Extends Series C to $60.5M appeared first on FinSMEs.	(Funding /Possible_Funding)	Not Computed	('18.5', 'MONEY')('60.5', 'MONEY')	-
11/16/2020, 15:44:51	11/16/2020, 15:03:36	FinSME	MindTickle Raises $100M in Equity and Debt Financing	https://www.finsmes.com/2020/11/mindtickle-raises-100m-in-equity-and-debt-financing.html	MindTickle, a San Francisco, CA-based Sales Readiness technology company, raised $100m in a combination of equity and debt financing. The round was led by Softbank Vision Fund 2 with participation from existing investors Norwest Venture Partners, Canaan, NewView Capital, and Qualcomm Ventures. The company intends to use the funds to accelerate go-to-market activities and expand global operations [&#8230;]The post MindTickle Raises $100M in Equity and Debt Financing appeared first on FinSMEs.	(Funding /Possible_Funding)	Not Computed	('MindTickle Raises', 'ORG')('100', 'MONEY')	-
11/16/2020, 15:44:51	11/16/2020, 14:04:04	FinSME	IBM to Buy TruQua	https://www.finsmes.com/2020/11/ibm-to-buy-truqua.html	IBM (NYSE: IBM) is to acquire TruQua Enterprises, LLC, a Chicago, IL-based IT services and consulting SAP development partner that specializes in delivering finance and analytics solutions to Fortune 500 companies. The financial terms of the deal, which is subject to customary closing conditions and expected to close in Q4 2020, were not disclosed. This acquisition [&#8230;]The post IBM to Buy TruQua appeared first on FinSMEs.	(M&A)	Not Computed	('IBM', 'ORG')	-
11/16/2020, 15:44:51	11/16/2020, 13:40:58	FinSME	Carousel Capital Closes Sixth Buyout Fund, at $700M	https://www.finsmes.com/2020/11/carousel-capital-closes-sixth-buyout-fund-at-700m.html	Charlotte, North Carolina-based private investment firm Carousel Capital held the first and final closing of its sixth buyout fund, Carousel Capital Partners VI, LP, at $700m. Carousel, which completed the raising of Fund VI in just over two months, received support from its existing investors and attracted several new strategic institutional investors to the fund [&#8230;]The post Carousel Capital Closes Sixth Buyout Fund, at $700M appeared first on FinSMEs.	(M&A /Funding)	Not Computed	('Carousel Capital Closes Sixth Buyout Fund', 'ORG')('700', 'MONEY')	-
